adidu,arr_ville,type,pop2021,log_priv2021,mono_pr,imm_recent_pr,autoch_minor_pr,sans_diplome_pr,pr_men_bil,pr_ind_mpc,pr_log_autor_axes_ps,pr_laeq60pl,pr_nocanop,pr_indust300m,pr_logchaleur,mefaits_pond,collisions_rt,crimes_pond,nb_commerces_alimentaires_moyenne_ponderee,nb_organismes_communautaires_moyenne_ponderee,nb_pharmacies_moyenne_ponderee,nb_ecoles_primaires_moyenne_ponderee,nb_pass_tc,nb_emplois_acces_tc_30min,nb_biblio_lieux_cult_principaux_moy_pond,nb_equipement_distinct_moy_pond,superficie_parc_accessible_moy_pond,ACP_sociale,ACP_econo,ACP_environn,ACP_securité,ACP_proximité,ACP_CultSportLoisir,ACP_sociale_2quintiles,ACP_econo_2quintiles,ACP_enviro_2quintiles,ACP_securite_2quintiles,ACP_proximite_2quintiles,ACP_CultSportLoisir_2quintiles,Indice_emv
24661513,Rosemont-La Petite-Patrie,Arrondissement,507,259,14.28571428571428,3.092783505154639,14.58333333333333,8.955223880597014,12.1,22.7,0,37.45173745173745,100,0,100,440.6216216,68.87644788,1520.749035,28.25096525,50.12355212,7,4.625482625,1288.392401,179260,3,6.374517375,3.645673702063351,-0.7839139686834669,0.9131214978956103,0.9396811099876633,2.203874701095921,3.6656746143066394,1.7303843998099466,0,1,1,1,0,0,3
24661514,Rosemont-La Petite-Patrie,Arrondissement,461,267,13.63636363636363,7.368421052631578,12.5,7.692307692307693,0,7.4,0,0,70.4119850187266,0,100,428.7752809,60.5917603,1350.539326,27,38.0411985,6,4.4082397,1349.443985,117920,1,8,3.06854534362268,-0.7018485799523797,-0.9446092721845823,0.34152241821168755,1.8791589344626483,3.083630198586573,0.4853292528814541,0,0,1,1,0,0,2
24661515,Rosemont-La Petite-Patrie,Arrondissement,428,267,10.52631578947368,5.128205128205128,21.7948717948718,5.555555555555555,12.8,7.7,0,0,40.82397003745319,0,100,412.1348315,48.88389513,1203.310861,25.29213483,27.88764045,4.827715356,3,787.405914,117920,1,8,4.744706255808126,-0.8565649429676857,-0.11495829632865459,0.06575358155180618,1.4939335930736801,2.10165444292182,0.47264383837331325,0,0,0,1,0,0,1
24661516,Rosemont-La Petite-Patrie,Arrondissement,506,334,7.692307692307693,7.07070707070707,16.16161616161616,5.194805194805195,14.9,13,49.4,0,100,0,64.37125748502994,345.3682635,39.65568862,1036.622754,22.45209581,26.08682635,4.356287425,2.823353293,632.774328,117920,0.8233532934,8,17.24160218191838,-1.0156970942061287,0.3965096493021661,0.5547166816368084,1.0245927127615089,1.7470085634871761,0.24640781666674277,0,1,1,1,0,0,3
24661517,Rosemont-La Petite-Patrie,Arrondissement,502,334,18.18181818181818,0,22.22222222222222,0,12.1,13.2,100,54.19161676646706,100,0,100,275.257485,36.16766467,840.4700599,21,19.79341317,3.541916168,2,744.200608,84560,0,8,24.50192695722795,-0.9319424237899022,0.23401176392176637,1.6630502286165967,0.6371529612390553,1.3268000326138998,-0.42219858667796945,0,0,1,1,0,1,3
24661518,Rosemont-La Petite-Patrie,Arrondissement,601,391,6.896551724137931,3.937007874015748,14.17322834645669,4.166666666666666,9.1,10.3,43.48,49.87212276214834,100,0,100,388.9974425,52.79795396,1211.373402,24.58823529,30.68030691,4.411764706,2.636828645,1054.167337,117920,0.3069053708,8,38.48157638738749,-1.2710108677666374,-0.162718559897531,1.298464083136468,1.5230058761840377,2.1917261101992165,-0.2992566655447101,0,0,1,1,0,0,2
24661519,Rosemont-La Petite-Patrie,Arrondissement,656,426,3.125,3.703703703703703,20,3.92156862745098,9.3,7.4,100,100,100,0,100,307.2629108,40.90610329,979.5399061,19.42957746,20.71830986,2.953051643,2,839.580046,84560,0,6.953051643,39.58521617748482,-1.3587878309059178,-0.3573975323894821,2.0573752730232098,0.9148869408334505,1.2484406300292825,-0.6917114224282441,0,0,1,1,0,1,3
24661520,Rosemont-La Petite-Patrie,Arrondissement,985,591,7.692307692307693,4.81283422459893,16.57754010695187,3.623188405797102,12.5,8,0,50.93062605752962,100,0,100,249.8595601,34.98307953,812.0439932,17.59221658,16.62436548,2.333333333,1.798646362,838.540894,84560,0,5.079526227,27.2329446181573,-1.1693711910261853,-0.11245503996905093,1.0557092902649372,0.5319004612019703,0.9612615733936932,-0.8762469429741112,0,0,1,1,0,1,3
24661521,Villeray-Saint-Michel-Parc-Extension,Arrondissement,2664,1697,11.34751773049645,6.299212598425196,19.29133858267716,4.117647058823529,11.9,7.5,7.13,90.45374189746612,100,0,44.25456688273424,299.0218032,47.14201532,1004.664702,22.00058928,23.66529169,2.534472599,1.741308191,774.365646,428035,0.09546258103,14.12256924,37.05196467340136,-0.8631307161281718,-0.1860822859204991,0.8915958865320065,1.0380090522207228,2.032556900773563,0.46252105111644226,0,0,1,1,0,0,2
24661522,Villeray-Saint-Michel-Parc-Extension,Arrondissement,922,373,15.55555555555556,5.056179775280898,66.29213483146067,25.25252525252525,19.6,16.9,0,67.5603217158177,100,0,100,249.8686327,43.27077748,862.0670241,24.9463807,38.91957105,2,0.6487935657,849.795511,177565,0.6487935657,1.648793566,36.92736607218131,0.9122512023832011,0.9720649886692577,1.1988600634649538,0.7343345076040905,1.8042706307593175,-0.9751575193885899,1,1,1,1,0,1,5
24661523,Villeray-Saint-Michel-Parc-Extension,Arrondissement,440,278,12.5,13,75.75757575757575,14.8936170212766,24.4,40,0,100,100,0,100,288.1151079,48.22302158,983.3381295,27.8057554,47.20863309,3.402877698,1,850.209011,177565,2,3,38.44837706603688,0.9312627943659435,2.9264509477440446,1.4781054040990786,1.0169097983962163,2.3596119578433825,0.2209188983708006,1,1,1,1,0,0,4
24661524,Villeray-Saint-Michel-Parc-Extension,Arrondissement,302,179,15.38461538461539,3.225806451612903,47.61904761904761,12.12121212121212,17.2,25.4,0,100,100,0,100,271.6759777,44.57541899,948.7486034,29,46,3,2,849.363873,177565,2,3,37.19767562614081,-0.00332765332928199,1.4281509739924503,1.4781054040990786,0.8793662816059078,2.448342792520052,0.23038437753552118,0,1,1,1,0,0,3
24661525,Villeray-Saint-Michel-Parc-Extension,Arrondissement,504,271,13.63636363636363,3.061224489795918,51.51515151515152,15.09433962264151,24.3,13.1,0,72.69372693726937,100,0,100,253.4243542,38.41697417,921.4206642,28.52767528,36.72693727,3.472324723,1,849.112854,134930,0,2.472324723,37.74295533758225,0.08818913260481336,0.9971840173417598,1.2430491419483933,0.6938871523329713,2.0846073686065347,-1.342680177770511,0,1,1,1,0,1,4
24661526,Villeray-Saint-Michel-Parc-Extension,Arrondissement,385,189,10.52631578947368,3.260869565217391,55.43478260869566,8.88888888888889,12.5,28.3,0,0,100,0,100,239,33,839,28,38,4,0,850.64264,134930,0,2,36.7843089232509,-0.2018514638192831,1.338695233680321,0.6172912548715691,0.48862223683588046,2.046459694197251,-1.4055149809650043,0,1,1,1,0,1,4
24661527,Villeray-Saint-Michel-Parc-Extension,Arrondissement,435,219,11.11111111111111,8.13953488372093,61.62790697674419,34.61538461538461,24.3,20.9,0,0,100,0,100,242,34,849,28,45,4,0,844.251201,134930,0,4,1.65491416366005,1.1039809319174467,1.5547688515518632,0.6172912548715691,0.5232023536589905,2.1938875990307074,-0.8428637105734729,1,1,1,1,0,1,5
24661528,Villeray-Saint-Michel-Parc-Extension,Arrondissement,492,304,15,7.216494845360824,57.73195876288659,18.64406779661017,20.9,24.7,0,100,100,0,100,243,33,849,27,44,4,0,823.205431,134930,0,4,1.65491416366005,0.5868368958045104,1.6117331843560954,1.4781054040990786,0.5058743803670882,2.113066616532769,-0.8428637105734729,1,1,1,1,0,1,5
24661529,Villeray-Saint-Michel-Parc-Extension,Arrondissement,398,200,15.78947368421053,3.125,63.91752577319587,34.69387755102041,29.4,22.7,0,0,100,0,100,233,33,813,26,43,4,0,783.457367,134930,0,4,1.65491416366005,1.1356560621344538,2.005461616009076,0.6172912548715691,0.45408832160945467,2.0206693899943873,-0.8428637105734729,1,1,1,1,0,1,5
24661530,Villeray-Saint-Michel-Parc-Extension,Arrondissement,511,265,26.08695652173913,1.886792452830189,67.28971962616822,26.98412698412698,0,15,58.87,100,100,0,100,235.5962264,32.76603774,814.1849057,25,34,4,0,805.297384,134930,0,7.588679245,3.797540896578192,1.3374691084099533,-0.40132148500550713,1.8191215759347148,0.45650808384536223,1.793383283502152,-0.3265423388250503,1,0,1,1,0,1,4
24661531,Villeray-Saint-Michel-Parc-Extension,Arrondissement,563,316,18.51851851851852,3.80952380952381,71.69811320754717,19.35483870967742,11.6,20.8,63.61,63.60759493670886,36.39240506329114,0,100,237.0031646,34.4556962,858.3164557,26.52531646,36.14556962,4,0.1613924051,817.479529,134930,0,3.838607595,1.491325795752119,0.8764738179434812,0.7457290274559436,0.9404668581736585,0.5277768480671648,1.9368440690022768,-0.8655752528593919,1,1,1,1,0,1,5
24661533,Villeray-Saint-Michel-Parc-Extension,Arrondissement,865,386,17.5,4.46927374301676,71.66666666666667,26.73267326732674,14.5,22.9,55.44,55.44041450777202,100,0,100,242,39,899,27,26,2,2,538.36962,134930,0,3,2.633463996244289,1.1285686864837692,1.0789570584221484,1.4156774026763903,0.6609154674743781,1.4958274507145266,-0.9986631178277775,1,1,1,1,0,1,5
24661534,Villeray-Saint-Michel-Parc-Extension,Arrondissement,400,174,15,5.333333333333334,56.75675675675676,36.84210526315789,33.3,25.3,0,0,100,0,100,262,46,936,30,36,2,3,464.629337,134930,2,4,2.9720620856434,1.1473673570746972,2.4375733118426473,0.6172912548715691,0.8746633540939606,1.923289493592826,0.6378020997423846,1,1,1,1,0,0,4
24661535,Villeray-Saint-Michel-Parc-Extension,Arrondissement,525,223,15.38461538461539,0,61.16504854368932,21.31147540983606,10.3,17.5,0,0,100,0,100,261,46,933,30,36,2,3,712.084031,134930,2,4,4.3414380548411,0.4333212456448793,0.4277443899672423,0.6172912548715691,0.8699568773052674,2.076457651825019,0.6274384755458802,1,1,1,1,0,0,4
24661536,Villeray-Saint-Michel-Parc-Extension,Arrondissement,503,236,16,20,61.11111111111111,25,28.1,25.6,0,0,100,0,100,267,47,971,31,37,3,3,839.021102,134930,2,4,39.9604886095142,1.515935146467612,2.1306854364822527,0.6172912548715691,0.9336071789183367,2.36699135117906,0.35786864046165623,1,1,1,1,0,0,4
24661537,Villeray-Saint-Michel-Parc-Extension,Arrondissement,566,238,11.53846153846154,4.040404040404041,73,26.78571428571428,21.2,22,0,0,100,0,100,277,47,1030,31,45,4,3,849.516807,134930,2,4,39.9604886095142,0.8582637558465577,1.4376653636241523,0.6172912548715691,1.003491519346982,2.690666956554976,0.35786864046165623,1,1,1,1,0,0,4
24661538,Villeray-Saint-Michel-Parc-Extension,Arrondissement,430,228,19.04761904761905,7.228915662650602,71.08433734939759,33.33333333333333,25,20.5,0,100,100,0,100,280,46,1005,31,47,4,3,849.255507,177565,2,4,39.9604886095142,1.5579919009028964,1.5703734905926638,1.4781054040990786,0.97118316346719,2.8247452932924872,0.35786864046165623,1,1,1,1,0,0,4
24661539,Villeray-Saint-Michel-Parc-Extension,Arrondissement,531,336,13.63636363636363,5.825242718446602,58.65384615384615,31.34328358208955,22.4,16.5,0,0,100,0,100,270,45,1001,30,47,4,3,849.504635,177565,2,4,39.9604886095142,0.9405530183427716,1.120265827018629,0.6172912548715691,0.9249035180413698,2.7787316025790543,0.35786864046165623,1,1,1,1,0,0,4
24661540,Villeray-Saint-Michel-Parc-Extension,Arrondissement,599,305,16.66666666666666,5.426356589147287,55.46875,26.19047619047619,13.2,20.2,0,0,100,0,100,291,53,1041,30,47,3,3,849.534103,177565,2,4,39.9604886095142,0.8161036889999961,0.8038635620265316,0.6172912548715691,1.1630316860948924,2.634581146207965,0.35786864046165623,1,1,1,1,0,0,4
24661541,Villeray-Saint-Michel-Parc-Extension,Arrondissement,481,215,9.523809523809524,5.747126436781609,70.45454545454545,23.63636363636364,11.8,22.7,0,100,100,0,100,269,48,916,26,37,3,3,736.587226,69100,2,21,39.3790010812048,0.681239668802839,0.8941791837086716,1.4781054040990786,0.9146941466221997,1.9322599002442822,2.884960763468633,1,1,1,1,0,0,4
24661542,Villeray-Saint-Michel-Parc-Extension,Arrondissement,367,170,21.05263157894737,10.12658227848101,51.89873417721519,21.95121951219512,14.8,13.9,0,100,100,0,100,310,56,1007,31,37,2,3,653.658683,69100,2,21,39.4165615986953,1.0155712520090499,0.45453225621281385,1.4781054040990786,1.2398699141435434,1.9676000192496335,2.8846765003468504,1,1,1,1,0,0,4
24661543,Villeray-Saint-Michel-Parc-Extension,Arrondissement,392,166,19.04761904761905,4.210526315789473,66.3157894736842,33.33333333333333,13,26.3,0,0,100,0,100,331,56,1065,32,37,2,3,569.799805,69100,2,21,39.4165615986953,1.3313994291775864,1.2272952870149356,0.6172912548715691,1.334771517647191,1.9618614024568133,2.8846765003468504,1,1,1,1,0,0,4
24661544,Villeray-Saint-Michel-Parc-Extension,Arrondissement,363,176,25,4.838709677419355,50.79365079365079,19.44444444444445,16,17.7,0,100,100,0,100,345,54,1108,32,36,2,3,521.016058,66945,2,21,39.4165615986953,0.8437672464732073,0.8019454065501062,1.4781054040990786,1.3621014652101902,1.9054402202367895,2.8846765003468504,1,1,1,1,0,0,4
24661545,Villeray-Saint-Michel-Parc-Extension,Arrondissement,615,245,17.24137931034483,12.38938053097345,69.2982456140351,20.33898305084746,11.1,26.5,0,0,100,0,100,269.0163265,46.09387755,963.5632653,30.1877551,30.54693878,2.453061224,3.906122449,402.804017,66945,2,4,23.47845916447795,1.2037064415375087,1.1216243441953522,0.6172912548715691,0.9146584335001572,1.8032196387937396,0.482606888398162,1,1,1,1,0,0,4
24661546,Villeray-Saint-Michel-Parc-Extension,Arrondissement,536,247,19.23076923076923,5.504587155963304,50.90909090909091,15.25423728813559,0,7.3,0,0,100,0,100,236.4210526,46.49392713,912.2510121,24.46963563,18.49392713,3,5,353.311915,66945,2,4,4.725736657209772,0.45528040260762836,-0.9517577957000964,0.6172912548715691,0.8056892365353405,1.4562294087122576,0.624530051282729,1,0,1,1,0,0,3
24661547,Villeray-Saint-Michel-Parc-Extension,Arrondissement,642,302,13.33333333333333,10.14492753623188,70.28985507246377,20.58823529411764,17.8,22.5,100,69.5364238410596,100,0,30.4635761589404,214.3112583,46,835.7218543,19.52317881,18.30463576,2.304635762,5,364.99965,66945,2,4,4.58172928376576,0.9461795095180214,1.2587284204164177,1.1145184572861024,0.6838865596419038,1.130752896038583,0.6256199187358389,1,1,1,1,0,0,4
24661548,Villeray-Saint-Michel-Parc-Extension,Arrondissement,588,255,17.24137931034483,8.870967741935484,60.48387096774194,22.22222222222222,27,27.4,44.71,0,100,0,100,214.2117647,42,817.8705882,21,18,2,5,424.545932,66945,2,4,39.65685282762,0.9485154152976685,2.1899037077427312,0.8762828132675482,0.5909111092431907,1.1852851717729902,0.36016659749241015,1,1,1,1,0,0,4
24661549,Villeray-Saint-Michel-Parc-Extension,Arrondissement,698,275,14.70588235294118,9.15492957746479,73.04964539007092,28.39506172839506,21.1,16.2,0,0,100,0,45.09090909090909,228.3927273,46.09818182,865.08,24.09818182,19.09818182,2.450909091,5,398.015238,66945,2,4,40.92113081849866,1.300507958019123,1.0167368949953524,0.07984144794213145,0.7419523119486506,1.400656455432601,0.35059836913723125,1,1,0,1,0,0,3
24661550,Villeray-Saint-Michel-Parc-Extension,Arrondissement,335,174,13.33333333333333,4.615384615384616,60,27.90697674418605,0,10.8,0,100,100,0,0,227,44,866,23,20,2,5,398.047458,66945,2,4,41.9593458573659,0.7699754809791552,-0.7015594726571013,0.49930608684348016,0.6981299206116053,1.3044716636166787,0.3427410160508591,1,0,1,1,0,0,3
24661551,Villeray-Saint-Michel-Parc-Extension,Arrondissement,524,252,11.53846153846154,4.958677685950414,65.28925619834712,39.43661971830986,27,12.4,0,0,100,0,42.85714285714285,271.2857143,48.28571429,915.1428571,23,26.71428571,2,5,398.101949,69100,2,21.57142857,42.2133412516841,1.2210487526484997,1.1176251804156097,0.05797735929694135,0.9250026638596331,1.454309486915528,2.94830643784569,1,1,0,1,0,0,3
24661554,Villeray-Saint-Michel-Parc-Extension,Arrondissement,406,150,15,10.71428571428571,80,37.25490196078432,16,36.9,0,100,100,100,100,163,28,589,14,13,1,5,428.149543,69100,2,6,41.787014767286,1.8375872898821957,2.174461921528822,2.23443037335857,0.015249577809715758,0.6166392899487428,0.6408324584381468,1,1,1,0,0,0,3
24661555,Villeray-Saint-Michel-Parc-Extension,Arrondissement,670,317,11.42857142857143,4.195804195804196,65.27777777777779,23.75,17.8,18.9,0,0,100,47.00315457413249,0,191.4100946,36.47003155,715.8801262,19.47003155,13,1.470031546,5,418.829128,69100,2,6,41.84018393667652,0.6073068197762144,1.0013815738579084,-0.006011468000230617,0.3483722781111683,0.9311738655564641,0.6404300669088678,1,1,0,1,0,0,3
24661556,Villeray-Saint-Michel-Parc-Extension,Arrondissement,657,251,8.571428571428571,5.298013245033113,72.84768211920529,22.89156626506024,13,21.2,0,0,100,17.92828685258964,0,175.0756972,35.0438247,678.3984064,17.86454183,7.717131474,2.597609562,4.402390438,444.134908,53145,0.8047808765,6,32.86270456080175,0.6331181089781812,0.8627205877237143,-0.22591195235742736,0.25250193801668225,0.8162580002815634,-0.18244437451860898,1,1,0,1,0,0,3
24661557,Villeray-Saint-Michel-Parc-Extension,Arrondissement,544,261,12.5,0,73.98373983739837,27.14285714285714,19.4,23.6,0,0,100,0,69.73180076628353,190.394636,38.39463602,762.3256705,21.78927203,10.63218391,2.697318008,4.302681992,397.7218,53145,0.6053639847,6,40.93244940361319,0.7481974570079378,1.4383878547507465,0.3210263274263879,0.4204016298994504,1.0343432314316234,-0.39214612071603755,1,1,1,1,0,1,5
24661558,Villeray-Saint-Michel-Parc-Extension,Arrondissement,346,120,16.66666666666666,6.349206349206349,65.07936507936508,45.45454545454545,28.6,12.7,0,0,100,0,100,178,36,728,19,3,3,4,397.6528,53145,0,4,40.5179639569978,1.7394248393184801,1.240096426625825,0.6172912548715691,0.317204057109702,0.7482881131324487,-1.1369845745639247,1,1,1,1,0,1,5
24661559,Villeray-Saint-Michel-Parc-Extension,Arrondissement,434,160,9.523809523809524,9.30232558139535,77.90697674418605,36.73469387755102,24,30.2,100,0,100,0,100,178,36,728,19,3,3,4,456.135849,53145,0,4,40.5179639569978,1.4606262530359706,2.2006392243077406,1.1965611237957008,0.317204057109702,0.7844876321568609,-1.1369845745639247,1,1,1,1,0,1,5
24661560,Villeray-Saint-Michel-Parc-Extension,Arrondissement,585,193,26.66666666666667,2.34375,74.80314960629921,29.6875,0,6.3,0,0,100,0,100,152,36,608,16,2,3,4,459.337719,53145,0,6,5.2882440384975,1.6224461816443732,-1.023243030855238,0.6172912548715691,0.16178662450878067,0.6263395325415656,-0.5735740296796464,1,0,1,1,0,1,4
24661561,Villeray-Saint-Michel-Parc-Extension,Arrondissement,380,134,15.78947368421053,14.08450704225352,85.71428571428571,26.47058823529412,0,22.5,0,0,100,0,100,161,27,710,13,1,3,2,600.652612,47415,0,5,3.48144032143184,1.7402998896301334,0.13481777865805392,0.6172912548715691,0.0860968096835385,0.30477386950281776,-0.708293501187829,1,0,1,1,0,1,4
24661562,Villeray-Saint-Michel-Parc-Extension,Arrondissement,566,206,7.692307692307693,4.807692307692308,79.6116504854369,44.23076923076923,25.8,27.9,0,0,100,0,100,166,32,729,14,2,3,3,598.306533,47415,0,6,4.87487733560753,1.4740456013890566,2.1498770685725472,0.6172912548715691,0.21114574410037018,0.4894546919560511,-0.5704456140651898,1,1,1,1,0,1,5
24661563,Villeray-Saint-Michel-Parc-Extension,Arrondissement,807,298,13.1578947368421,2.61437908496732,83.66013071895425,41.57303370786517,20.8,25.3,0,0,100,0,100,141,29,582,14,2,3,2,587.164646,47415,0,5,3.481440321431839,1.6044564433752684,1.648310220720201,0.6172912548715691,-0.02219308000109043,0.3642193482489593,-0.708293501187829,1,1,1,0,0,1,4
24661564,Villeray-Saint-Michel-Parc-Extension,Arrondissement,912,461,14.63414634146341,10.73446327683616,78.4090909090909,28.43137254901961,32.9,30.1,0,100,100,100,100,154,27,689,13,1,2,2,628.402074,47415,0,5,3.48144032143184,1.4697617592258896,2.755446021671408,2.23443037335857,0.05315147216268415,0.17778138398512291,-0.708293501187829,1,1,1,1,0,1,5
24661566,Villeray-Saint-Michel-Parc-Extension,Arrondissement,787,349,26.31578947368421,11.80124223602484,76.25,22.82608695652174,19.4,21.1,100,100,22.63610315186246,0,100,153.5472779,34.45272206,621.1518625,15.22636103,2,3,4,518.203966,53145,0,6,4.968447448869156,1.8171183300753966,1.2596747668628927,1.3363214325817732,0.14532439498780025,0.6270589589464938,-0.5711537654506972,1,1,1,1,0,1,5
24661601,Saint-Laurent,Arrondissement,818,288,28.2051282051282,20.55555555555555,82.77777777777777,17.04545454545454,0,8.4,19.1,85.06944444444444,71.18055555555556,71.18055555555556,85.06944444444444,29.78819444,2.427083333,120.5,0,3.083333333,0,0,365.692771,18140,0,5.513888889,0.6962096775841,2.216505872996087,-0.8731240370294409,1.5838322158662739,-1.169013547844627,-1.1274477072130895,-0.6109566689561379,1,0,1,0,1,1,4
24661602,Saint-Laurent,Arrondissement,570,204,14.70588235294118,0,39.47368421052632,7.407407407407407,NA,7.9,0,0,31.37254901960784,0,0,23.57843137,3.392156863,124.3333333,0,2.352941176,0,0,366.552123,18140,0,6,0.761368690318011,-0.5054037072814188,-0.31565685701703833,-1.0011357066100388,-1.1615775564012805,-1.1427114641436145,-0.539314019318548,0,0,0,0,1,1,2
24661603,Saint-Laurent,Arrondissement,368,125,19.04761904761905,0,60,17.5,0,15,1.6,1.6,100,100,62.4,39.464,2.664,178.736,0,3.928,0,0,258.271078,18140,0,7.752,1.752245119456495,0.44280904405665256,-0.40132148500550713,1.0286290251333816,-1.095829838378355,-1.1756719936047102,-0.2868275050956209,1,0,1,0,1,0,3
24661606,Saint-Laurent,Arrondissement,492,275,16,12.08791208791209,45.55555555555556,19.04761904761905,28.2,16.5,0,0,100,100,0,72,11,313,0,2,1,0,488.273967,14065,0,10,3.64825592683341,0.6482074822737292,1.486483901299444,0.3948169068754615,-0.7498551343659282,-0.939529323562157,0.03241205850148714,1,1,1,0,1,0,4
24661609,Saint-Laurent,Arrondissement,1057,519,18.51851851851852,32.5242718446602,59.51219512195122,3.738317757009345,10.4,10.2,0,0,100,100,0,83,14,371,0,2,1,1,456.930485,14065,0,10,3.64825592683341,1.4027163684220842,-0.08778372193631079,0.3948169068754615,-0.6193904304599831,-0.8405913420766327,0.03241205850148714,1,0,1,0,1,0,3
24661611,Ahuntsic-Cartierville,Arrondissement,453,165,12.5,16.66666666666666,78.43137254901961,13.20754716981132,20,10.8,0,0,100,100,100,47,8,217,1,0,0,0,353.820783,2545,0,2,10.5245748407268,1.0875263078516921,0.5612614731388132,1.3736162241310599,-0.9430629860664497,-1.188590677402766,-1.2067777300908966,1,1,1,0,1,1,5
24661614,Villeray-Saint-Michel-Parc-Extension,Arrondissement,831,323,17.94871794871795,20.54794520547945,80,31.64556962025317,33.3,27.4,0,100,100,100,100,152,30,697,14,3,2,2,580.515789,69100,0,5,3.48144032143184,2.222049066994323,2.587692305668444,2.23443037335857,0.11377627788599994,0.283839498986246,-0.708293501187829,1,1,1,1,0,1,5
24661615,Villeray-Saint-Michel-Parc-Extension,Arrondissement,735,317,20,10.59602649006623,74,24.65753424657534,30,23.3,0,100,100,100,100,155,30,641,14,2,3,2,587.618438,47415,0,5,3.48144032143184,1.4937149187263299,2.0862373854760383,2.23443037335857,0.07674839048617771,0.36450023394862807,-0.708293501187829,1,1,1,1,0,1,5
24661616,Villeray-Saint-Michel-Parc-Extension,Arrondissement,652,265,15.625,17.24137931034483,76.92307692307693,25,20,15.5,0,100,100,100,100,144,30,593,14,2,3,2,603.484211,47415,0,5,3.48144032143184,1.6624432307446533,0.897242078367978,2.23443037335857,0.013173918633802656,0.3743207436753098,-0.708293501187829,1,1,1,0,0,1,4
24661617,Villeray-Saint-Michel-Parc-Extension,Arrondissement,299,171,13.33333333333333,6.521739130434782,52.17391304347826,17.39130434782609,0,NA,0,0,100,100,0,172,35,681,18,2,3,4,462.140077,69100,0,6,40.4176387980883,0.32939372614185497,-1.0163485347817025,0.3948169068754615,0.24647181919058436,0.7544595270302599,-0.8394380828894836,1,0,1,1,0,1,4
24661618,Villeray-Saint-Michel-Parc-Extension,Arrondissement,1012,351,20.40816326530612,4.25531914893617,80.31914893617021,33.68421052631579,12,9,0,100,100,100,0,171.4957265,32.5014245,625.4672365,16.5014245,11.4985755,2,5,436.246627,69100,2,6,41.787014767286,1.6670995658698107,-0.07254032845880735,1.255631056102971,0.1524346707690215,0.8488351334570798,0.6408324584381468,1,0,1,1,0,0,3
24661619,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,1161,364,14,9.94475138121547,40,3.157894736842105,18.4,7.2,1.65,61.81318681318682,0,0,1.648351648351648,24.23901099,3.379120879,91.72802198,0.03296703297,0.3626373626,0.01648351648,0,398.00551,11635,0.01648351648,1,2.076612903484291,-0.2262819183031716,0.20288895091663064,-0.7357482497054413,-1.1859409418651132,-1.1762694250716508,-1.2789505635364242,0,0,0,0,1,1,2
24661620,Côte-des-Neiges-Notre-Dame-de-Grâce,Arrondissement,917,359,17.30769230769231,10.18518518518519,37.5,0,22.7,10.6,21.45,0,0,0,0,65.34261838,10.00835655,239.2116992,0.7353760446,0,0.06128133705,0,191.627902,11635,0,1,1.508618597509378,-0.22291214006408375,0.7174452537902329,-1.1692835285148457,-0.843044300236241,-1.2729672252502795,-1.2869373515382592,0,1,0,0,1,1,3
24661621,Villeray-Saint-Michel-Parc-Extension,Arrondissement,1241,662,13.1578947368421,7.87037037037037,53.91705069124424,19.42446043165468,7.8,15.7,21.45,100,100,0,100,238.3625378,28.25981873,821.6767372,21.14048338,37.9305136,2.989425982,0,821.504655,177565,0,2.010574018,35.999527728865,0.4896651342353688,0.1412183484634984,1.602358790983305,0.380238097313454,1.6555262018709156,-1.3980065331082903,1,0,1,1,0,1,4
24661622,Villeray-Saint-Michel-Parc-Extension,Arrondissement,383,191,11.11111111111111,10.29411764705882,44.92753623188405,11.36363636363636,13.6,23.2,0,0,100,0,100,239,33,829,28,38,3,0,850.487125,177565,0,2,36.7843089232509,0.04609308683766137,1.0435756864078745,0.6172912548715691,0.4807534187180493,1.9931822291525634,-1.4055149809650043,0,1,1,1,0,1,4
24661623,Villeray-Saint-Michel-Parc-Extension,Arrondissement,463,211,18.18181818181818,3.658536585365853,65.85365853658537,25.45454545454545,24.1,23.2,0,0,100,0,100,239,33,829,28,38,3,0,850.229858,177565,0,2,36.7843089232509,0.9693082609337659,1.7065566829507297,0.6172912548715691,0.4807534187180493,1.9930229874266259,-1.4055149809650043,1,1,1,1,0,1,5
24661624,Villeray-Saint-Michel-Parc-Extension,Arrondissement,372,186,11.11111111111111,2.985074626865671,61.19402985074627,37.14285714285715,23.8,25.4,0,0,100,0,100,239,33,802,24,40,3,0,851.07654,177565,0,2,36.6839837643414,0.9512192408273357,1.8448818861051022,0.6172912548715691,0.4595076097999051,1.8521280673077973,-1.4047557064722573,1,1,1,1,0,1,5
24661625,Rosemont-La Petite-Patrie,Arrondissement,574,349,10.71428571428571,4.716981132075472,22.42990654205607,7.228915662650602,18.2,13.2,63.04,100,100,0,100,235.4613181,16.32951289,647.3438395,7.541547278,19.08882521,1,1.630372493,759.507289,93825,0,5.948424069,4.654334318169237,-0.7939098304898305,0.6191721523895202,1.843277129468851,0.001538432328475299,0.3092548779380192,-0.5764300529319915,0,1,1,0,0,1,3
